Id,TargetWord,Meaning,TargetLanguageId,MeaningLanguageId,NextReviewDate,hasOrdNetMeaning,hasSound,IsAmbiguous,NofSpace,WrittenByMe,IsMovieSubtitle,StartTime,EndTime,MovieName,UserId
146,det er dansk at dele, it s Danish share,1,2,2015-12-28 20:36:50.730,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
147,måske han er genert,Maybe he s shy,1,2,2015-12-28 20:36:57.810,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
148,jeg dele min lejlighed med min ven, I share my apartment with my friend,1,2,2015-12-28 20:37:02.417,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
149,min ven slags,my friend kind,1,2,2015-12-28 20:37:11.337,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
150,jeg gå i seng altid,I go to bed always,1,2,2015-12-28 20:37:15.413,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
151,vi lave mad sammen,we cook together,1,2,2015-12-28 20:37:18.450,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
152,den er moderne,it is modern,1,2,2015-12-28 20:37:22.500,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
153,men i denmark badeværelse normalt er lille,but in denmark bathroom is usually small,1,2,2015-12-28 20:37:37.387,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
154,du aldrig udtaler r i slutningen af verber, you never pronounce r in late verbs,1,2,2015-12-28 20:37:56.677,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
155,jeg har valgt min møblerne,I have chosen my furniture,1,2,2015-12-28 20:38:06.667,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
156,min lejlighed er omkring fjorten kvadratmeter,my apartment is about fourteen square meters,1,2,2015-12-28 20:38:41.953,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
157,i min lejlighed er der stor stuen med to fjernsyn, in my apartment there is a big living room with two televisions,1,2,2015-12-28 20:38:55.183,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
158,jeg har god nabo fordi du hjælpe mig, I have good neighbors because you help me,1,2,2015-12-28 20:39:08.640,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
159,jeg er arbejdsløs, I am unemployed,1,2,2015-12-28 20:39:12.333,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
160,jeg er vågen,I am awake,1,2,2015-12-28 20:39:17.977,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
161,jeg er søvnig, I am sleepy,1,2,2015-12-28 20:39:26.697,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
162,han er søvnig,he is sleepy,1,2,2015-12-28 20:39:29.730,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
163,strækker sig, extends,1,2,2015-12-28 20:40:02.813,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
164,forbeholds,reserve team,1,2,2015-12-28 20:40:43.497,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
165,rettigheder,Rights,1,2,2015-12-28 20:43:08.157,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
166,rettighed, right,1,2,2015-12-28 20:43:12.613,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
167,skabe,create,1,2,2015-12-28 20:43:15.007,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
168,nuværende, current,1,2,2016-02-25 18:56:33.397,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
169,hylde,shelf,1,2,2016-03-03 13:23:09.313,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
170,begynder,begins,1,2,2015-12-28 20:45:01.083,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
171,deltids arbejde,Part time work,1,2,2015-12-28 20:45:11.930,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
172,sengetoj, bed linen,1,2,2015-12-28 20:45:20.590,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
173,brunede kartofler,caramelized potatoes,1,2,2015-12-28 20:45:31.250,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
174,krydret, spicy,1,2,2015-12-28 20:45:37.797,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
175,teenageværelset, teenageroom,1,2,2015-12-28 20:45:52.000,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
176,stuen, living room,1,2,2015-12-28 20:46:33.707,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
177,hvor skal bordet stå,where should the table be,1,2,2015-12-28 20:46:59.563,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
178,klædeskab,wardrobe,1,2,2015-12-28 20:47:03.463,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
179,boligens rum,dwelling space,1,2,2015-12-28 20:47:19.133,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
180,sæt substantiverne i bestemt form, set of nouns in the definite form,1,2,2015-12-28 20:53:23.910,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
181,sød, sweet,1,2,2016-01-03 13:36:47.487,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
182,slukke lyset, turn off the lights,1,2,2016-01-03 13:36:55.027,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
183,arbejdsværelset,Working the room,1,2,2016-01-03 13:37:47.057,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
184,er flaskerne tomme,the bottles are empty,1,2,2016-01-03 13:38:14.237,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
185,ømskindet,touchy,1,2,2016-01-03 13:39:37.800,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
186,ærten, Pea,1,2,2016-01-03 13:40:30.250,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
187,vindueskarmen,windowsill,1,2,2016-01-03 13:42:07.780,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
188,tempo,pace,1,2,2016-01-03 14:24:59.647,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
189,soveværelser,bedrooms,1,2,2016-01-03 14:37:14.943,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
190,sjette,sixth,1,2,2016-01-03 14:38:00.583,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
191,ryger, smoking,1,2,2016-01-03 14:38:05.910,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
192,pæne,nice,1,2,2016-01-03 14:38:12.640,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
193,præcis,exactly precisely ,1,2,2016-01-03 19:36:04.177,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
194,overrasket, surprised,1,2,2016-01-03 19:36:42.317,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
195,nøjagtig,accurate,1,2,2016-01-03 19:59:26.490,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
196,man kan forklare,to explain,1,2,2016-01-05 20:02:32.057,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
197,madrasser,mattresses,1,2,2016-01-03 20:03:21.373,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
198,komme, getcome,1,2,2016-03-03 15:19:37.150,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
199,kok,cook,1,2,2016-01-03 20:05:59.403,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
200,indkøb,Procurement خرید,1,2,2016-03-18 20:59:44.140,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
201,hvormange,how many,1,2,2016-01-03 20:07:14.930,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
202,husleje,rent,1,2,2016-01-03 20:07:24.777,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
203,gåafstand,walking distance,1,2,2016-01-03 20:07:30.623,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
204,godt,goodwell,1,2,2114-10-26 11:35:26.397,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
205,forurenende, polluting,1,2,2016-01-03 20:09:09.800,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
206,forure, pollution,1,2,2016-01-03 20:09:14.563,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
207,dyner,blankets,1,2,2016-01-03 20:10:03.713,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
208,derpå,then,1,2,2016-01-01 20:20:06.003,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
209,dejlig,nicelovely,1,2,2016-01-03 20:25:25.570,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
210,damer,Ladies,1,2,2016-01-03 20:26:04.760,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
211,centrum,center,1,2,2016-01-03 20:26:10.250,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
212,bunden,bottom,1,2,2016-01-03 20:27:25.583,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
213,bruseren,shower,1,2,2016-01-03 20:27:47.077,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
214,behøver,do,1,2,2016-01-03 20:32:05.580,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
215,bankede, knocked,1,2,2016-01-03 20:32:55.910,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
216,badekar,bathtub,1,2,2016-01-03 20:36:39.347,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
217,askebæger,Ashtray,1,2,2016-01-03 20:44:32.750,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
218,ja det lyder fint,yes it sounds fine,1,2,2016-01-03 20:44:43.477,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
219,tørstig, thirsty,1,2,2016-01-03 20:44:46.743,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
220,stil det der foran sofaen,place it in front of the couch,1,2,2016-01-03 20:44:56.267,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
221,hvor skal det stå,where it should be,1,2,2016-01-03 21:40:23.710,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
222,herovre, over here,1,2,2016-01-03 21:59:20.027,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
223,dagligstuen, living room,1,2,2016-01-03 20:45:14.310,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
224,åndssvage, moronic,1,2,2016-01-03 20:45:23.873,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
225,vi har den gamle skolegade bogen  og jeg tror dit første indlæg var korrekt, we have the old School Street book  and I think your first post was correct,1,2,2016-01-03 20:45:40.643,NULL,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
226,det var til mit andet hold, it was my second team,1,2,2016-01-03 23:13:07.803,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
227,bolig selskab, housing corporation,1,2,2016-01-03 23:13:25.427,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
228,må jeg stiller et spørgsmål, I must ask a question,1,2,2016-01-03 20:25:37.937,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
229,svigerdatter,daughter,1,2,2016-01-03 23:13:32.360,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
230,fjernsyn,television,1,2,2016-01-03 23:13:34.897,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
231,møbler, furniture,1,2,2016-01-03 23:13:36.703,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
232,separat,Separate,1,2,2016-01-03 23:13:39.007,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
233,indkøbsmuligheder,shopping,1,2,2016-01-03 23:13:49.820,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
234,ejeren, owner,1,2,2016-01-03 23:13:51.953,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
236,tilknytning,link,1,2,2016-01-03 23:13:55.947,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
237,er du sikker,are you sure,1,2,2016-01-03 23:13:59.260,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
238,kede af, sad,1,2,2016-01-03 23:14:02.297,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
239,sur,sur,1,2,2016-01-03 23:14:04.260,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
240,bøffer,steaks,1,2,2016-01-03 23:14:06.420,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
241,fliser, Tiles,1,2,2016-01-03 23:14:09.527,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
242,emhætten,hood,1,2,2016-01-03 23:14:13.540,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
243,museet,Museum,1,2,2016-01-03 23:14:17.127,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
244,morgenkåbe, robes,1,2,2016-01-03 23:14:22.780,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
245,opholdsstue,living,1,2,2016-01-03 23:14:27.137,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
246,bolig,housing,1,2,2016-01-03 23:14:29.210,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
247,ejen,prop,1,2,2016-01-03 23:14:32.063,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
248,hvordan fik du det,how did you get it,1,2,2016-01-03 23:15:25.800,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
249,jeg går langsomt, I go slowly,1,2,2016-01-03 23:15:36.990,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
250,du spiller høj musik,playing loud music,1,2,2016-01-03 23:21:03.277,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
251,ost,cheese east ,1,2,2016-01-03 23:21:04.827,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
252,vase,vase,1,2,2016-01-03 23:21:07.137,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
253,tæpper,blankets,1,2,2016-01-03 23:23:23.737,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
254,temmelig, quite,1,2,2016-01-03 23:23:36.050,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
255,gal,galmad,1,2,2016-01-03 23:23:55.863,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
256,kvit, acknowledge,1,2,2016-01-03 23:23:58.817,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
257,vanter, mittens,1,2,2016-01-03 23:24:07.367,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
258,huer,caps,1,2,2016-01-03 23:24:23.037,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
259,flyverdragt,snowsuit,1,2,2016-01-03 23:24:36.757,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
260,sække, sacks,1,2,2016-01-03 23:24:40.467,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
261,hvor vil i mene,where will think,1,2,2016-01-03 23:25:21.450,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
262,afsat, set aside,1,2,2016-01-03 23:25:25.690,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
263,opslag,Bulletin,1,2,2016-01-03 23:25:28.330,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
264,befinder sig,is,1,2,2016-01-04 11:45:22.927,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
265,landsdækkende,nationwide,1,2,2016-01-04 11:45:40.420,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
266,retningslinjer,Guidelines,1,2,2016-01-04 11:45:51.940,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
267,flygtninge,refugees,1,2,2016-01-04 11:45:53.433,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
268,uvidende,ignorant unaware,1,2,2016-03-27 22:48:06.313,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
269,ånd,spirit,1,2,2016-12-25 10:57:28.417,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
270,nogenlunde,or less,1,2,2016-01-06 15:13:59.637,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
271,fungerer, works,1,2,2016-01-04 14:16:36.140,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
272,holde øje, watch,1,2,2016-01-04 14:16:45.397,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
273,selvom, even though,1,2,2016-04-15 20:34:37.530,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
274,debat,debate,1,2,2016-01-04 14:16:51.037,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
275,ophedet,heated,1,2,2016-01-04 14:16:58.407,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
276,at samle,to collect,1,2,2016-01-04 14:17:02.537,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
277,solskin,sunshine,1,2,2016-01-04 14:17:08.530,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
278,narkomaner, addicts,1,2,2016-01-04 14:17:12.357,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
279,eksempelvis, example,1,2,2016-01-04 14:17:14.837,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
280,skjul,hide,1,2,2016-01-04 14:17:32.850,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
281,palme,palm,1,2,2016-01-04 14:17:35.600,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
282,båndede,banded,1,2,2016-01-04 14:17:43.010,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
283,jeg skulle have lagt en besked,I should have left a message,1,2,2016-01-04 14:18:24.217,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
284,hvad sker der,what happens what happens,1,2,2016-01-04 14:18:39.193,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
285,slår, strikes,1,2,2016-03-03 13:36:09.677,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
286,du bliver nok nødt til at hjælpe os lidt her, you will probably have to help out a little here ,1,2,2016-01-04 15:17:04.797,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
287,din tøs, your slut,1,2,2016-01-04 15:17:51.710,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
288,når man er blevet skudt, when you have been shot,1,2,2016-01-04 15:18:02.603,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
289,jeg fryser, I am cold,1,2,2016-01-04 15:18:13.450,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
290,din nar, Your ride,1,2,2016-01-04 15:18:34.727,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
